query_id,doc_id,page_idx,page_type,query_zh,query_en,query_source,anchor_heading,ocr_text_clean_len,page_score
auto_00169,fr3_product_manual,55,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,10 MOUNTING AND INSTALLATION,1123,16.4
auto_00170,fr3_product_manual,55,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,10 MOUNTING AND INSTALLATION,1123,16.4
auto_00171,fr3_product_manual,62,fact,这页中关于传感器的参数是什么？,What specification about sensor is given on this page?,fact_keyword,Adequate ventilation,1280,16.32
auto_00172,fr3_product_manual,62,fact,哪一页提到了传感器相关参数？,Which page mentions sensor related specifications?,fact_page_lookup,Adequate ventilation,1280,16.32
auto_00173,fr3_product_manual,62,fact,哪一页介绍了“Adequate ventilation”相关内容？,Which page discusses 'Adequate ventilation'?,fact_heading,Adequate ventilation,1280,16.32
auto_00174,fr3_product_manual,64,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Do not install the Arm hanging or on tilted or uneven platforms.,1323,17.68
auto_00175,fr3_product_manual,64,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Do not install the Arm hanging or on tilted or uneven platforms.,1323,17.68
auto_00176,fr3_product_manual,64,fact,哪一页包含参数值 280 Nm？,Which page contains the specification value 280 Nm?,fact_number_unit,Do not install the Arm hanging or on tilted or uneven platforms.,1323,17.68
auto_00177,fr3_product_manual,65,semantic,哪一页介绍了组成部件相关内容？,Which page describes components related information?,semantic_keyword,"table in chapter 10.4 ""Mounting the Arm"").",1268,18.68
auto_00178,fr3_product_manual,65,semantic,这页主要讲的是哪方面的组成部件内容？,What components topic is mainly explained on this page?,semantic_topic,"table in chapter 10.4 ""Mounting the Arm"").",1268,18.68
auto_00179,fr3_product_manual,66,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,Heavy equipment,1810,19.28
auto_00180,fr3_product_manual,66,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,Heavy equipment,1810,19.28
auto_00181,fr3_product_manual,66,fact,哪一页包含参数值 9 mm？,Which page contains the specification value 9 mm?,fact_number_unit,Heavy equipment,1810,19.28
auto_00182,fr3_product_manual,67,fact,这页中关于力矩的参数是什么？,What specification about torque is given on this page?,fact_keyword,MOUNTINGANDINSTALLATION,837,17.4
auto_00183,fr3_product_manual,67,fact,哪一页提到了力矩相关参数？,Which page mentions torque related specifications?,fact_page_lookup,MOUNTINGANDINSTALLATION,837,17.4
auto_00184,fr3_product_manual,67,fact,哪一页包含参数值 30 Nm？,Which page contains the specification value 30 Nm?,fact_number_unit,MOUNTINGANDINSTALLATION,837,17.4
auto_00185,fr3_product_manual,68,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,10.5 Positioning the Control,1223,16.16
auto_00186,fr3_product_manual,68,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,10.5 Positioning the Control,1223,16.16
auto_00187,fr3_product_manual,69,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,10.6 Wiring and Electrical Installation,702,16.16
auto_00188,fr3_product_manual,69,layout,哪一页展示了“10.6 Wiring and Electrical Installation”的图示页面？,Which page visually presents '10.6 Wiring and Electrical Installation'?,layout_heading,10.6 Wiring and Electrical Installation,702,16.16
auto_00189,fr3_product_manual,70,layout,哪一页展示了“10.6.1 Connection diagram”的图示页面？,Which page visually presents '10.6.1 Connection diagram'?,layout_heading,10.6.1 Connection diagram,979,20.12
auto_00190,fr3_product_manual,71,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,signal,1766,20.2
auto_00191,fr3_product_manual,71,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,signal,1766,20.2
auto_00192,fr3_product_manual,72,fact,这页中关于最大工作半径的参数是什么？,What specification about reach is given on this page?,fact_keyword,X5 - Robot network,1930,18.92
auto_00193,fr3_product_manual,72,fact,哪一页提到了最大工作半径相关参数？,Which page mentions reach related specifications?,fact_page_lookup,X5 - Robot network,1930,18.92
auto_00194,fr3_product_manual,72,fact,哪一页包含参数值 48V？,Which page contains the specification value 48V?,fact_number_unit,X5 - Robot network,1930,18.92
auto_00195,fr3_product_manual,74,navigation,哪一页提到了紧急停止相关条目？,Which page mentions the emergency stop entry?,navigation_emstop,10.6.4 Wiring,1120,16.16
auto_00196,fr3_product_manual,74,navigation,哪一页包含“10.6.4 Wiring”这类导航信息？,Which page contains navigation information about '10.6.4 Wiring'?,navigation_heading,10.6.4 Wiring,1120,16.16
auto_00197,fr3_product_manual,75,generic,哪一页讨论了“Fig. 10.22: connection of connecting cab”？,Which page discusses 'Fig. 10.22: connection of connecting cab'?,generic_heading,Fig. 10.22: connection of connecting cable to the control,716,16.16
auto_00198,fr3_product_manual,75,generic,哪一页包含这一主题的说明内容？,Which page contains information about this topic?,generic_topic,Fig. 10.22: connection of connecting cable to the control,716,16.16
auto_00199,fr3_product_manual,76,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,Fig. 10.24: Connection of operating device,673,17.24
auto_00200,fr3_product_manual,76,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Fig. 10.24: Connection of operating device,673,17.24
auto_00201,fr3_product_manual,77,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Risk of injuries,1476,15.84
auto_00202,fr3_product_manual,77,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Risk of injuries,1476,15.84
auto_00203,fr3_product_manual,78,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,device to the X3 connector.,1438,16.24
auto_00204,fr3_product_manual,78,layout,哪一页展示了“device to the X3 connector.”的图示页面？,Which page visually presents 'device to the X3 connector.'?,layout_heading,device to the X3 connector.,1438,16.24
auto_00205,fr3_product_manual,79,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,does not adhere to electrical ratings.,2124,16.6
auto_00206,fr3_product_manual,79,layout,哪一页展示了“does not adhere to electrical ratings.”的图示页面？,Which page visually presents 'does not adhere to electrical ratings.'?,layout_heading,does not adhere to electrical ratings.,2124,16.6
auto_00207,fr3_product_manual,80,navigation,哪一页提到了紧急停止相关条目？,Which page mentions the emergency stop entry?,navigation_emstop,depends on the end effector and includes but is not limited to the following:,1159,16.84
auto_00208,fr3_product_manual,80,navigation,哪一页包含“depends on the end effector and includes”这类导航信息？,Which page contains navigation information about 'depends on the end effector and includes'?,navigation_heading,depends on the end effector and includes but is not limited to the following:,1159,16.84
auto_00209,fr3_product_manual,82,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,Fig. 10.27: Design of the workspace,1062,15.92
auto_00210,fr3_product_manual,82,layout,哪一页展示了“Fig. 10.27: Design of the workspace”的图示页面？,Which page visually presents 'Fig. 10.27: Design of the workspace'?,layout_heading,Fig. 10.27: Design of the workspace,1062,15.92
auto_00211,fr3_product_manual,83,navigation,哪一页提到了紧急停止相关条目？,Which page mentions the emergency stop entry?,navigation_emstop,Greatest possible distance to the Arm,719,12.32
auto_00212,fr3_product_manual,83,navigation,哪一页包含“Greatest possible distance to the Arm”这类导航信息？,Which page contains navigation information about 'Greatest possible distance to the Arm'?,navigation_heading,Greatest possible distance to the Arm,719,12.32
auto_00213,fr3_product_manual,85,layout,哪一页是工作空间示意图页面？,Which page shows the workspace diagram?,layout_workspace,10.9 Re-packing the Arm,1779,15.76
auto_00214,fr3_product_manual,85,layout,哪一页展示了“10.9 Re-packing the Arm”的图示页面？,Which page visually presents '10.9 Re-packing the Arm'?,layout_heading,10.9 Re-packing the Arm,1779,15.76
auto_00215,fr3_product_manual,89,semantic,哪一页介绍了维护说明相关内容？,Which page describes maintenance related information?,semantic_keyword,Fig. 11.2: Blue status lights on Arm,1294,16.0
auto_00216,fr3_product_manual,89,semantic,这页主要讲的是哪方面的维护说明内容？,What maintenance topic is mainly explained on this page?,semantic_topic,Fig. 11.2: Blue status lights on Arm,1294,16.0
auto_00217,fr3_product_manual,90,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Colour,3716,16.0
auto_00218,fr3_product_manual,90,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,Colour,3716,16.0
auto_00219,fr3_product_manual,92,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,11.2.2 Regular testing of safety functions,1800,15.84
auto_00220,fr3_product_manual,92,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,11.2.2 Regular testing of safety functions,1800,15.84
auto_00221,fr3_product_manual,94,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,11.3 Initial configuration,1664,16.72
auto_00222,fr3_product_manual,94,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,11.3 Initial configuration,1664,16.72
auto_00223,fr3_product_manual,98,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,CAUTION,1750,16.4
auto_00224,fr3_product_manual,98,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,CAUTION,1750,16.4
auto_00225,fr3_product_manual,108,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,11.5 Typical Usage,2061,16.48
auto_00226,fr3_product_manual,108,semantic,这页主要讲的是哪方面的安全说明内容？,What safety topic is mainly explained on this page?,semantic_topic,11.5 Typical Usage,2061,16.48
auto_00227,fr3_product_manual,110,semantic,哪一页介绍了安装说明相关内容？,Which page describes installation related information?,semantic_keyword,Safety configuration / Watchman,3412,17.599999999999998
auto_00228,fr3_product_manual,110,semantic,这页主要讲的是哪方面的安装说明内容？,What installation topic is mainly explained on this page?,semantic_topic,Safety configuration / Watchman,3412,17.599999999999998
auto_00229,fr3_product_manual,111,semantic,哪一页介绍了安全说明相关内容？,Which page describes safety related information?,semantic_keyword,Safety configuration /Watchman,2929,16.4
