sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00152_adjacent_prev,auto_00152,Which page visually presents 'Equipment Overview'?,哪一页展示了“Equipment Overview”的图示页面？,layout,fr3_product_manual,45,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0045.png,fr3_product_manual,44,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0044.png,adjacent_prev
auto_00152_same_doc_far,auto_00152,Which page visually presents 'Equipment Overview'?,哪一页展示了“Equipment Overview”的图示页面？,layout,fr3_product_manual,45,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0045.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00156_bm25,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00156_adjacent_prev,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,48,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0048.png,adjacent_prev
auto_00156_same_doc_far,auto_00156,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00158_bm25,auto_00158,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,robotiq_2f_manual,102,/users/xyk/robotdoc-rag/data/pages/robotiq_2f_manual/page_0102.png,bm25_hard
auto_00158_adjacent_prev,auto_00158,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,48,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0048.png,adjacent_prev
auto_00158_same_doc_far,auto_00158,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00160_bm25,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00160_adjacent_prev,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,fr3_product_manual,49,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0049.png,adjacent_prev
auto_00160_same_doc_far,auto_00160,Which page mentions interface related specifications?,哪一页提到了接口相关参数？,fact,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00162_bm25,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00162_adjacent_prev,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,adjacent_prev
auto_00162_same_doc_far,auto_00162,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00164_bm25,auto_00164,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,robotiq_2f_manual,102,/users/xyk/robotdoc-rag/data/pages/robotiq_2f_manual/page_0102.png,bm25_hard
auto_00164_adjacent_prev,auto_00164,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,50,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0050.png,adjacent_prev
auto_00164_same_doc_far,auto_00164,Which page visually presents 'TECHNICAL SPECIFICATIONS'?,哪一页展示了“TECHNICAL SPECIFICATIONS”的图示页面？,layout,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00165_bm25,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00165_adjacent_prev,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,52,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0052.png,adjacent_prev
auto_00165_same_doc_far,auto_00165,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00166_bm25,auto_00166,Which page visually presents 'TRANSPORT AND HANDLING'?,哪一页展示了“TRANSPORT AND HANDLING”的图示页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,54,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0054.png,bm25_hard
auto_00166_adjacent_prev,auto_00166,Which page visually presents 'TRANSPORT AND HANDLING'?,哪一页展示了“TRANSPORT AND HANDLING”的图示页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,52,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0052.png,adjacent_prev
auto_00166_same_doc_far,auto_00166,Which page visually presents 'TRANSPORT AND HANDLING'?,哪一页展示了“TRANSPORT AND HANDLING”的图示页面？,layout,fr3_product_manual,53,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0053.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00173_bm25,auto_00173,Which page discusses 'Adequate ventilation'?,哪一页介绍了“Adequate ventilation”相关内容？,fact,fr3_product_manual,62,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0062.png,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,bm25_hard
auto_00173_adjacent_prev,auto_00173,Which page discusses 'Adequate ventilation'?,哪一页介绍了“Adequate ventilation”相关内容？,fact,fr3_product_manual,62,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0062.png,fr3_product_manual,61,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0061.png,adjacent_prev
auto_00173_same_doc_far,auto_00173,Which page discusses 'Adequate ventilation'?,哪一页介绍了“Adequate ventilation”相关内容？,fact,fr3_product_manual,62,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0062.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00176_bm25,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00176_adjacent_prev,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,fr3_product_manual,63,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0063.png,adjacent_prev
auto_00176_same_doc_far,auto_00176,Which page contains the specification value 280 Nm?,哪一页包含参数值 280 Nm？,fact,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00178_bm25,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00178_adjacent_prev,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,fr3_product_manual,64,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0064.png,adjacent_prev
auto_00178_same_doc_far,auto_00178,What components topic is mainly explained on this page?,这页主要讲的是哪方面的组成部件内容？,semantic,fr3_product_manual,65,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0065.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00184_bm25,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00184_adjacent_prev,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,fr3_product_manual,66,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0066.png,adjacent_prev
auto_00184_same_doc_far,auto_00184,Which page contains the specification value 30 Nm?,哪一页包含参数值 30 Nm？,fact,fr3_product_manual,67,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0067.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00187_bm25,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,kinova_gen3_user_guide,152,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0152.png,bm25_hard
auto_00187_adjacent_prev,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,68,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0068.png,adjacent_prev
auto_00187_same_doc_far,auto_00187,Which page shows the workspace diagram?,哪一页是工作空间示意图页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00188_bm25,auto_00188,Which page visually presents '10.6 Wiring and Electrical Installation'?,哪一页展示了“10.6 Wiring and Electrical Installation”的图示页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,3,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0003.png,bm25_hard
auto_00188_adjacent_prev,auto_00188,Which page visually presents '10.6 Wiring and Electrical Installation'?,哪一页展示了“10.6 Wiring and Electrical Installation”的图示页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,68,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0068.png,adjacent_prev
auto_00188_same_doc_far,auto_00188,Which page visually presents '10.6 Wiring and Electrical Installation'?,哪一页展示了“10.6 Wiring and Electrical Installation”的图示页面？,layout,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00189_bm25,auto_00189,Which page visually presents '10.6.1 Connection diagram'?,哪一页展示了“10.6.1 Connection diagram”的图示页面？,layout,fr3_product_manual,70,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0070.png,fr3_product_manual,205,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0205.png,bm25_hard
auto_00189_adjacent_prev,auto_00189,Which page visually presents '10.6.1 Connection diagram'?,哪一页展示了“10.6.1 Connection diagram”的图示页面？,layout,fr3_product_manual,70,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0070.png,fr3_product_manual,69,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0069.png,adjacent_prev
auto_00189_same_doc_far,auto_00189,Which page visually presents '10.6.1 Connection diagram'?,哪一页展示了“10.6.1 Connection diagram”的图示页面？,layout,fr3_product_manual,70,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0070.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00194_bm25,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00194_adjacent_prev,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,71,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0071.png,adjacent_prev
auto_00194_same_doc_far,auto_00194,Which page contains the specification value 48V?,哪一页包含参数值 48V？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
auto_00193_bm25,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,51,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0051.png,bm25_hard
auto_00193_adjacent_prev,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,71,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0071.png,adjacent_prev
auto_00193_same_doc_far,auto_00193,Which page mentions reach related specifications?,哪一页提到了最大工作半径相关参数？,fact,fr3_product_manual,72,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0072.png,fr3_product_manual,208,/users/xyk/robotdoc-rag/data/pages/fr3_product_manual/page_0208.png,same_doc_far
